,x,y,z,tagId,timestamp,dist_to_2
180,6072.0,-1517.0,0.0,26376,2018-10-24 16:50:35.365000010,3834.396041099563
181,5641.0,-1153.0,0.0,26376,2018-10-24 16:50:35.453999996,3345.569159350917
182,5655.0,-1163.0,0.0,26376,2018-10-24 16:50:35.561000109,3338.331319686529
183,5373.0,-1250.0,0.0,26376,2018-10-24 16:50:35.655999899,3090.7191719727625
184,5392.0,-1301.0,0.0,26376,2018-10-24 16:50:35.766000032,3219.666131759627
185,5427.0,-1321.0,0.0,26376,2018-10-24 16:50:35.852999926,3271.5846313369307
186,5085.0,-1938.0,0.0,26376,2018-10-24 16:50:35.944000006,3140.6152263529516
187,5260.0,-1316.0,0.0,26376,2018-10-24 16:50:36.056999922,3076.9000633754745
188,5228.0,-1831.0,0.0,26376,2018-10-24 16:50:36.148999929,3194.177515417701
189,5046.0,-1566.0,0.0,26376,2018-10-24 16:50:36.266000032,2917.8713131322293
190,4817.0,-1662.0,0.0,26376,2018-10-24 16:50:36.358999968,2732.0111639596203
191,4777.0,-1594.0,0.0,26376,2018-10-24 16:50:36.447999954,2658.9565622627233
192,4804.0,-1495.0,0.0,26376,2018-10-24 16:50:36.563999891,2658.618062076612
193,4618.0,-1687.0,0.0,26376,2018-10-24 16:50:36.651999950,2529.970948449804
194,4657.0,-1375.0,0.0,26376,2018-10-24 16:50:36.763000011,2467.964748532685
195,4558.0,-1360.0,0.0,26376,2018-10-24 16:50:36.851000071,2400.3318520571274
196,4675.0,-1671.0,0.0,26376,2018-10-24 16:50:36.938999891,2659.955638727834
197,4133.0,-1742.0,0.0,26376,2018-10-24 16:50:37.059999943,2235.4534215679823
198,4155.0,-1893.0,0.0,26376,2018-10-24 16:50:37.151999950,2323.4259187673706
199,4305.0,-1615.0,0.0,26376,2018-10-24 16:50:37.266999959,2281.6485268331753
200,4053.0,-1861.0,0.0,26376,2018-10-24 16:50:37.358000040,2155.619632495492
201,4244.0,-1644.0,0.0,26376,2018-10-24 16:50:37.447000027,2292.270490147269
202,3787.0,-1775.0,0.0,26376,2018-10-24 16:50:37.555999994,1970.148471562486
203,3765.0,-1731.0,0.0,26376,2018-10-24 16:50:37.647000074,1839.145725601971
204,3767.0,-2014.0,0.0,26376,2018-10-24 16:50:37.757999897,2059.934222250798
205,3901.0,-1455.0,0.0,26376,2018-10-24 16:50:37.864000082,2028.5896578657794
206,3771.0,-1326.0,0.0,26376,2018-10-24 16:50:37.951999903,1810.8699566782811
207,3712.0,-1347.0,0.0,26376,2018-10-24 16:50:38.053999901,1700.8921188599822
208,3831.0,-1407.0,0.0,26376,2018-10-24 16:50:38.148000002,1808.141863903383
209,3645.0,-1399.0,0.0,26376,2018-10-24 16:50:38.266999959,1737.6239524131797
210,3458.0,-1433.0,0.0,26376,2018-10-24 16:50:38.361000061,1532.220610747682
211,3238.0,-1510.0,0.0,26376,2018-10-24 16:50:38.450000048,1368.5587309282712
212,3154.0,-1809.0,0.0,26376,2018-10-24 16:50:38.562999964,1587.01008188354
213,3195.0,-1585.0,0.0,26376,2018-10-24 16:50:38.651999950,1359.2810599725135
214,3350.0,-1275.0,0.0,26376,2018-10-24 16:50:38.762000084,1218.0147782354695
215,3283.0,-1276.0,0.0,26376,2018-10-24 16:50:38.848999977,1175.5109527350223
216,3188.0,-1305.0,0.0,26376,2018-10-24 16:50:38.934999943,1092.053112261487
217,3081.0,-1335.0,0.0,26376,2018-10-24 16:50:39.023000002,1186.8184359875777
218,3073.0,-1430.0,0.0,26376,2018-10-24 16:50:39.121999979,1194.1130599738033
219,2752.0,-1521.0,0.0,26376,2018-10-24 16:50:39.226000071,1106.421709837619
220,2520.0,-1686.0,0.0,26376,2018-10-24 16:50:39.331000090,1148.3070146959828
221,2774.0,-1267.0,0.0,26376,2018-10-24 16:50:39.418999910,1094.240375785869
222,2209.0,-1612.0,0.0,26376,2018-10-24 16:50:39.509999989,1124.3460321449086
223,2598.0,-1509.0,0.0,26376,2018-10-24 16:50:39.611999989,1014.2608145837046
224,2597.0,-1284.0,0.0,26376,2018-10-24 16:50:39.703000069,782.9342245680667
225,2382.0,-1559.0,0.0,26376,2018-10-24 16:50:39.806999922,1053.9648950510639
226,2436.0,-1260.0,0.0,26376,2018-10-24 16:50:39.897000074,723.4141275922112
227,2415.0,-1398.0,0.0,26376,2018-10-24 16:50:39.980999947,886.7784390703238
228,2357.0,-1308.0,0.0,26376,2018-10-24 16:50:40.092000008,828.073064409174
229,2305.0,-1180.0,0.0,26376,2018-10-24 16:50:40.183000088,692.1625531621889
